MPI VERSION    : CRAY MPICH version 7.5.0-pre (ANL base 3.2rc1)
MPI BUILD INFO : Built Wed Oct 12 18:54:53 2016 by nradclif (git hash dd31329) MT-G
[1] running inference for 200.0-201.0, 38.0-39.0 with 32 process(es)
[1] 39 RCFs
[11] 401 sources (141 tasks) in RCF 18 (3900, 4, 456)
[10] 426 sources (97 tasks) in RCF 17 (3900, 4, 455)
[12] 390 sources (172 tasks) in RCF 19 (3900, 4, 457)
[3] 581 sources (581 tasks) in RCF 5 (3900, 2, 457)
[4] 583 sources (0 tasks) in RCF 7 (3900, 2, 459)
[7] 421 sources (421 tasks) in RCF 13 (3900, 3, 457)
[2] 484 sources (484 tasks) in RCF 3 (3900, 2, 455)
[9] 450 sources (33 tasks) in RCF 16 (3900, 4, 454)
[25] 447 sources (447 tasks) in RCF 32 (4382, 3, 73)
[8] 491 sources (3 tasks) in RCF 15 (3900, 4, 453)
[6] 491 sources (491 tasks) in RCF 11 (3900, 3, 455)
[1] 475 sources (216 tasks) in RCF 1 (3900, 2, 453)
[26] 416 sources (340 tasks) in RCF 33 (4382, 3, 74)
[22] 460 sources (457 tasks) in RCF 29 (4382, 3, 70)
[13] 410 sources (0 tasks) in RCF 20 (3900, 4, 458)
[5] 513 sources (484 tasks) in RCF 9 (3900, 3, 453)
[27] 479 sources (235 tasks) in RCF 34 (4382, 1, 70)
[23] 395 sources (395 tasks) in RCF 30 (4382, 3, 71)
[21] 399 sources (185 tasks) in RCF 28 (4382, 3, 69)
[24] 416 sources (416 tasks) in RCF 31 (4382, 3, 72)
[19] 429 sources (429 tasks) in RCF 26 (4382, 2, 74)
[30] 418 sources (172 tasks) in RCF 37 (4382, 1, 73)
[28] 389 sources (281 tasks) in RCF 35 (4382, 1, 71)
[31] 444 sources (167 tasks) in RCF 38 (4382, 1, 74)
[14] 483 sources (14 tasks) in RCF 21 (4382, 2, 69)
[20] 418 sources (150 tasks) in RCF 27 (4382, 2, 75)
[32] 478 sources (71 tasks) in RCF 39 (4382, 1, 75)
[18] 479 sources (479 tasks) in RCF 25 (4382, 2, 73)
[15] 529 sources (505 tasks) in RCF 22 (4382, 2, 70)
[17] 483 sources (483 tasks) in RCF 24 (4382, 2, 72)
[16] 581 sources (581 tasks) in RCF 23 (4382, 2, 71)
[29] 360 sources (212 tasks) in RCF 36 (4382, 1, 72)
[3] 508 sources (434 tasks) in RCF 6 (3900, 2, 458)
[4] 431 sources (2 tasks) in RCF 8 (3900, 3, 452)
[2] 438 sources (438 tasks) in RCF 4 (3900, 2, 456)
[7] 419 sources (157 tasks) in RCF 14 (3900, 3, 458)
[6] 446 sources (446 tasks) in RCF 12 (3900, 3, 456)
[1] 487 sources (487 tasks) in RCF 2 (3900, 2, 454)
[5] 514 sources (514 tasks) in RCF 10 (3900, 3, 454)
[1] catalog size is 17862, 11620 tasks
[9] dtree: initial work: 145 (1161-1305)
[2] dtree: initial work: 145 (146-290)
[17] dtree: initial work: 145 (2321-2465)
[10] dtree: initial work: 145 (1306-1450)
[3] dtree: initial work: 145 (291-435)
[18] dtree: initial work: 145 (2466-2610)
[11] dtree: initial work: 145 (1451-1595)
[25] dtree: initial work: 145 (3481-3625)
[4] dtree: initial work: 145 (436-580)
[19] dtree: initial work: 145 (2611-2755)
[12] dtree: initial work: 145 (1596-1740)
[26] dtree: initial work: 145 (3626-3770)
[6] dtree: initial work: 145 (726-870)
[20] dtree: initial work: 145 (2756-2900)
[13] dtree: initial work: 145 (1741-1885)
[27] dtree: initial work: 145 (3771-3915)
[7] dtree: initial work: 145 (871-1015)
[21] dtree: initial work: 145 (2901-3045)
[14] dtree: initial work: 145 (1886-2030)
[28] dtree: initial work: 145 (3916-4060)
[8] dtree: initial work: 145 (1016-1160)
[22] dtree: initial work: 145 (3046-3190)
[15] dtree: initial work: 145 (2031-2175)
[29] dtree: initial work: 145 (4061-4205)
[1] dtree: initial work: 145 (1-145)
[23] dtree: initial work: 145 (3191-3335)
[16] dtree: initial work: 145 (2176-2320)
[30] dtree: initial work: 145 (4206-4350)
[5] dtree: initial work: 145 (581-725)
[24] dtree: initial work: 145 (3336-3480)
[31] dtree: initial work: 145 (4351-4495)
[32] dtree: initial work: 145 (4496-4640)
[1]<1> dtree: running tree
[8]<2> 1237662224072770274: 6.188 secs
[17]<2> 1237662224072966533: 4.497 secs
[11]<3> 1237662224072835718: 6.383 secs
[22]<2> 1237662224609510341: 10.008 secs
[3]<2> 1237662224072704265: 4.896 secs
[21]<2> 1237662224609510038: 4.821 secs
[30]<1> 1237662224609706332: 5.252 secs
[31]<3> 1237662224609706659: 5.19 secs
[2]<3> 1237662224072639328: 3.143 secs
[18]<2> 1237662224072966884: 3.736 secs
[4]<3> 1237662224072704581: 4.023 secs
[3]<3> 1237662224072704269: 3.468 secs
[19]<4> 1237662224609509415: 2.479 secs
[14]<3> 1237662224072901274: 3.191 secs
[4]<2> 1237662224072704580: 6.014 secs
[2]<2> 1237662224072639304: 15.278 secs
[23]<2> 1237662224609575191: 17.277 secs
[8]<4> 1237662224072770277: 3.869 secs
[12]<1> 1237662224072900620: 5.587 secs
[20]<4> 1237662224609509777: 3.443 secs
[4]<4> 1237662224072704582: 4.318 secs
[20]<3> 1237662224609509779: 2.089 secs
[16]<2> 1237662224072966151: 4.154 secs
[32]<2> 1237662224609706968: 2.839 secs
[14]<1> 1237662224072901276: 3.37 secs
[10]<4> 1237662224072835463: 5.005 secs
[5]<2> 1237662224072704847: 13.661 secs
[31]<1> 1237662224609706663: 3.439 secs
[25]<4> 1237662224609575802: 3.304 secs
[15]<2> 1237662224072901571: 5.92 secs
[27]<3> 1237662224609640759: 6.616 secs
[18]<3> 1237662224072966882: 5.368 secs
[22]<1> 1237662224609510350: 4.335 secs
[31]<4> 1237662224609706668: 3.229 secs
[19]<2> 1237662224609509418: 3.769 secs
[13]<3> 1237662224072900962: 6.656 secs
[5]<3> 1237662224072704854: 5.871 secs
[7]<4> 1237662224072770033: 4.033 secs
[12]<3> 1237662224072836089: 11.507 secs
[21]<3> 1237662224609510039: 4.491 secs
[4]<1> 1237662224072704585: 4.771 secs
[3]<2> 1237662224072704277: 1.717 secs
[25]<1> 1237662224609575807: 3.427 secs
[28]<1> 1237662224609641054: 6.923 secs
[7]<2> 1237662224072770038: 3.127 secs
[8]<2> 1237662224072770284: 1.951 secs
[2]<1> 1237662224072639330: 4.367 secs
[1]<3> 1237662224072638606: 20.611 secs
[13]<1> 1237662224072900964: 3.907 secs
[7]<1> 1237662224072770034: 4.079 secs
[24]<1> 1237662224609575524: 2.769 secs
[20]<2> 1237662224609509780: 3.061 secs
[3]<4> 1237662224072704271: 4.179 secs
[8]<1> 1237662224072770279: 4.393 secs
[13]<2> 1237662224072900968: 3.631 secs
[10]<2> 1237662224072835465: 5.996 secs
[3]<1> 1237662224072704274: 3.86 secs
[17]<4> 1237662224072966537: 2.975 secs
[29]<3> 1237662224609641377: 3.602 secs
[12]<2> AssertionError("g_h[1,2] == g_h[2,1]") running task 1890 on try 1
[23]<1> 1237662224609575209: 5.143 secs
[24]<3> 1237662224609575523: 3.697 secs
[29]<1> 1237662224609641379: 3.396 secs
[24]<4> 1237662224609575526: 3.068 secs
[16]<3> 1237662224072966159: 3.346 secs
[28]<2> 1237662224609641064: 3.569 secs
[29]<4> 1237662224609641371: 6.454 secs
[31]<3> 1237662224609706669: 2.657 secs
[7]<3> 1237662224072770035: 4.357 secs
[15]<4> 1237662224072901576: 3.252 secs
[6]<3> 1237662224072769684: 3.434 secs
[24]<2> 1237662224609575527: 2.974 secs
[25]<2> 1237662224609575808: 1.955 secs
[21]<4> 1237662224609510040: 5.334 secs
[14]<4> 1237662224072901278: 3.186 secs
[9]<3> 1237662224072835098: 5.363 secs
[5]<1> 1237662224072704862: 2.527 secs
[23]<4> 1237662224609575214: 4.642 secs
[15]<1> 1237662224072901574: 6.786 secs
[22]<4> 1237662224609510352: 4.756 secs
[14]<3> 1237662224072901279: 2.76 secs
[28]<3> 1237662224609641067: 2.053 secs
[17]<3> 1237662224072966539: 3.546 secs
[20]<1> 1237662224609509783: 3.642 secs
[6]<4> 1237662224072769675: 6.554 secs
[27]<4> 1237662224609640764: 3.801 secs
[16]<2> 1237662224072966160: 2.093 secs
[10]<3> 1237662224072835470: 3.532 secs
[25]<4> 1237662224609575812: 1.724 secs
[17]<2> 1237662224072966540: 1.98 secs
[29]<2> 1237662224609641380: 3.465 secs
[9]<2> 1237662224072835097: 5.789 secs
[31]<4> 1237662224609706675: 1.712 secs
[17]<1> 1237662224072966535: 4.002 secs
[27]<1> 1237662224609640763: 5.214 secs
[6]<1> 1237662224072769685: 3.934 secs
[21]<1> 1237662224609510041: 4.817 secs
[31]<1> 1237662224609706672: 2.275 secs
[19]<2> 1237662224609509432: 2.036 secs
[24]<1> 1237662224609575530: 1.763 secs
[32]<3> 1237662224609706974: 5.509 secs
[12]<4> 1237662224072900622: 7.164 secs
[3]<3> 1237662224072704279: 3.679 secs
[22]<3> 1237662224609510356: 5.127 secs
[21]<3> 1237662224609510044: 2.287 secs
[4]<2> 1237662224072704588: 3.815 secs
[14]<2> 1237662224072901277: 4.622 secs
[32]<2> 1237662224609706980: 3.024 secs
[18]<4> 1237662224072966887: 5.012 secs
[18]<1> 1237662224072966886: 5.504 secs
[2]<4> 1237662224072639331: 4.26 secs
[15]<4> 1237662224072901579: 1.638 secs
[22]<1> 1237662224609510360: 2.885 secs
[20]<3> 1237662224609509789: 3.566 secs
[2]<3> 1237662224072639332: 4.519 secs
[30]<4> 1237662224609706334: 6.119 secs
[14]<3> 1237662224072901282: 1.556 secs
[13]<4> 1237662224072900963: 7.626 secs
[7]<4> 1237662224072770042: 2.96 secs
[16]<1> 1237662224072966156: 5.58 secs
[2]<2> 1237662224072639333: 4.498 secs
[3]<2> 1237662224072704280: 3.031 secs
[10]<4> 1237662224072835472: 3.694 secs
[16]<4> 1237662224072966155: 6.166 secs
[29]<3> 1237662224609641383: 2.481 secs
[12]<1> 1237662224072900633: 4.022 secs
[11]<2> 1237662224072835722: 5.281 secs
[15]<3> 1237662224072901575: 6.772 secs
[5]<2> 1237662224072704863: 3.643 secs
[6]<2> 1237662224072769681: 8.057 secs
[7]<1> 1237662224072770044: 3.085 secs
[8]<3> 1237662224072770282: 6.671 secs
[11]<1> 1237662224072835721: 5.535 secs
[18]<3> 1237662224072966889: 3.578 secs
[28]<1> 1237662224609641068: 3.452 secs
[1]<3> 1237662224072638609: 3.283 secs
[4]<3> 1237662224072704586: 5.132 secs
[24]<4> 1237662224609575535: 2.72 secs
[8]<1> 1237662224072770287: 3.066 secs
[1]<2> 1237662224072638607: 23.07 secs
[12]<3> 1237662224072900634: 3.72 secs
[14]<1> 1237662224072901280: 4.379 secs
[23]<3> 1237662224609575207: 12.321 secs
[5]<4> 1237662224072704860: 5.109 secs
[23]<2> 1237662224609575217: 4.872 secs
[13]<3> 1237662224072900969: 3.868 secs
[4]<4> 1237662224072704592: 4.64 secs
[26]<2> 1237662224609640480: 10.689 secs
[17]<3> 1237662224072966543: 2.508 secs
[20]<2> 1237662224609509790: 3.601 secs
[8]<2> 1237662224072770286: 3.878 secs
[3]<1> 1237662224072704282: 3.4 secs
[32]<1> 1237662224609706957: 13.761 secs
[30]<3> 1237662224609706326: 12.661 secs
[27]<2> 1237662224609640762: 8.84 secs
[16]<3> 1237662224072966161: 3.177 secs
[17]<4> 1237662224072966541: 3.462 secs
[29]<2> 1237662224609641392: 2.666 secs
[28]<2> 1237662224609641070: 3.383 secs
[24]<2> 1237662224609575536: 3.272 secs
[20]<4> 1237662224609509786: 5.243 secs
[31]<3> 1237662224609706676: 3.422 secs
[5]<1> 1237662224072704869: 3.187 secs
[21]<4> 1237662224609510045: 3.292 secs
[23]<1> 1237662224609575219: 3.714 secs
[25]<4> 1237662224609575820: 2.963 secs
[29]<1> 1237662224609641385: 3.667 secs
[17]<1> 1237662224072966546: 2.872 secs
[25]<1> 1237662224609575814: 4.481 secs
[21]<2> 1237662224609510042: 5.234 secs
[9]<1> 1237662224072835100: 7.695 secs
[7]<2> 1237662224072770043: 4.614 secs
[28]<3> 1237662224609641072: 3.456 secs
[11]<3> 1237662224072835723: 6.772 secs
[6]<4> 1237662224072769690: 3.46 secs
[10]<2> 1237662224072835473: 4.322 secs
[28]<4> 1237662224609641065: 5.757 secs
[4]<1> 1237662224072704593: 4.925 secs
[5]<3> 1237662224072704867: 5.021 secs
[29]<4> 1237662224609641390: 4.08 secs
[27]<4> 1237662224609640767: 3.758 secs
[6]<1> 1237662224072769693: 3.363 secs
[12]<2> AssertionError("g_h[1,2] == g_h[2,1]") running task 1890 on try 2
[2]<4> 1237662224072639337: 2.635 secs
[31]<2> 1237662224609706665: 9.134 secs
[19]<3> 1237662224609509422: 9.053 secs
[16]<1> 1237662224072966163: 2.206 secs
[25]<3> 1237662224609575799: 10.83 secs
[5]<2> 1237662224072704870: 2.153 secs
[17]<4> 1237662224072966549: 1.267 secs
[10]<1> 1237662224072835466: 10.851 secs
[9]<2> 1237662224072835104: 3.897 secs
[6]<2> 1237662224072769694: 2.124 secs
[13]<4> 1237662224072900972: 2.499 secs
[15]<1> 1237662224072901580: 4.265 secs
[32]<3> 1237662224609706982: 3.382 secs
[17]<3> 1237662224072966547: 1.531 secs
[7]<1> 1237662224072770047: 2.138 secs
[13]<1> 1237662224072900970: 5.379 secs
[31]<1> 1237662224609706678: 3.651 secs
[7]<4> 1237662224072770046: 2.605 secs
[19]<1> 1237662224609509423: 8.611 secs
[23]<4> 1237662224609575220: 4.375 secs
[27]<3> 1237662224609640765: 5.92 secs
[24]<1> 1237662224609575537: 2.529 secs
[7]<3> 1237662224072770045: 4.708 secs
[22]<1> 1237662224609510366: 2.973 secs
[9]<4> 1237662224072835099: 9.727 secs
[15]<2> 1237662224072901577: 5.017 secs
[12]<4> 1237662224072900636: 3.627 secs
[8]<4> 1237662224072770285: 6.926 secs
[19]<2> 1237662224609509433: 3.949 secs
[28]<1> 1237662224609641073: 2.359 secs
[22]<4> 1237662224609510361: 4.712 secs
[12]<1> 1237662224072900639: 2.801 secs
[22]<3> 1237662224609510364: 3.753 secs
[6]<3> 1237662224072769688: 5.066 secs
[18]<3> 1237662224072966900: 2.726 secs
[29]<3> 1237662224609641404: 2.218 secs
[1]<4> 1237662224072638608: 18.014 secs
[15]<4> 1237662224072901582: 3.684 secs
[18]<1> 1237662224072966896: 3.863 secs
[14]<4> 1237662224072901281: 5.358 secs
[18]<4> 1237662224072966892: 3.996 secs
[14]<2> 1237662224072901284: 4.187 secs
[11]<4> 1237662224072835720: 8.893 secs
[3]<2> 1237662224072704285: 3.54 secs
[3]<3> 1237662224072704284: 4.5 secs
[1]<2> 1237662224072638612: 2.899 secs
[4]<2> 1237662224072704595: 4.344 secs
[16]<4> 1237662224072966165: 3.582 secs
[32]<2> 1237662224609706983: 4.354 secs
[21]<1> 1237662224609510046: 4.996 secs
[8]<3> 1237662224072770290: 3.506 secs
[20]<4> 1237662224609509794: 2.452 secs
[17]<2> 1237662224072966545: 5.441 secs
[29]<4> 1237662224609641409: 1.817 secs
[10]<2> 1237662224072835478: 1.947 secs
[32]<4> 1237662224609706965: 12.764 secs
[17]<1> 1237662224072966551: 2.521 secs
[14]<3> 1237662224072901285: 4.197 secs
[31]<4> 1237662224609706677: 5.629 secs
[29]<1> 1237662224609641408: 2.65 secs
[16]<2> 1237662224072966162: 5.819 secs
[8]<1> 1237662224072770291: 3.629 secs
[5]<4> 1237662224072704871: 3.531 secs
[10]<1> 1237662224072835482: 1.831 secs
[15]<3> 1237662224072901583: 4.145 secs
[32]<3> 1237662224609706988: 1.812 secs
[24]<2> 1237662224609575541: 3.006 secs
[27]<1> 1237662224609640771: 5.892 secs
[14]<1> 1237662224072901286: 3.81 secs
[31]<3> 1237662224609706681: 3.156 secs
[10]<4> 1237662224072835475: 4.538 secs
[13]<3> 1237662224072900973: 3.828 secs
[25]<4> 1237662224609575821: 3.191 secs
[8]<2> 1237662224072770293: 3.764 secs
[18]<2> 1237662224072966888: 8.034 secs
[24]<4> 1237662224609575538: 4.247 secs
[18]<3> 1237662224072966902: 1.524 secs
[23]<2> 1237662224609575224: 4.132 secs
[25]<2> 1237662224609575815: 6.92 secs
[24]<3> 1237662224609575534: 7.307 secs
[27]<2> 1237662224609640772: 3.92 secs
[31]<1> 1237662224609706685: 2.417 secs
[2]<3> 1237662224072639339: 5.215 secs
[28]<2> 1237662224609641076: 3.802 secs
[18]<1> 1237662224072966905: 1.678 secs
[4]<4> 1237662224072704599: 4.347 secs
[21]<3> 1237662224609510047: 4.801 secs
[5]<1> 1237662224072704873: 3.766 secs
[19]<4> 1237662224609509424: 9.855 secs
[16]<1> 1237662224072966173: 1.822 secs
[9]<3> 1237662224072835102: 7.172 secs
[21]<2> 1237662224609510049: 3.716 secs
[25]<3> 1237662224609575824: 2.97 secs
[28]<4> 1237662224609641079: 3.429 secs
[13]<2> 1237662224072900971: 7.94 secs
[17]<3> 1237662224072966553: 2.793 secs
[11]<1> 1237662224072835725: 5.055 secs
[17]<1> 1237662224072966558: 1.25 secs
[6]<2> AssertionError("all(param .>= sb.lb)") running task 1027 on try 1
[7]<4> 1237662224072770058: 1.799 secs
[12]<2> AssertionError("g_h[1,2] == g_h[2,1]") running task 1890 on try 3
[12]<2> exception running task 1890 on 3 tries, giving up
[3]<4> 1237662224072704281: 8.259 secs
[31]<2> 1237662224609706682: 3.445 secs
[2]<1> 1237662224072639336: 8.604 secs
[20]<1> 1237662224609509791: 7.448 secs
[7]<3> 1237662224072770059: 1.986 secs
[20]<4> 1237662224609509796: 1.798 secs
[3]<1> 1237662224072704287: 4.744 secs
[25]<1> 1237662224609575823: 4.27 secs
[17]<4> 1237662224072966552: 3.344 secs
[4]<3> 1237662224072704597: 5.317 secs
[30]<2> 1237662224609706336: 11.959 secs
[28]<3> 1237662224609641077: 4.076 secs
[32]<1> 1237662224609706984: 3.521 secs
[24]<1> 1237662224609575542: 3.226 secs
[10]<3> 1237662224072835474: 7.564 secs
[7]<1> 1237662224072770055: 3.399 secs
[6]<3> 1237662224072769701: 1.822 secs
[20]<2> 1237662224609509793: 4.991 secs
[9]<1> 1237662224072835107: 4.391 secs
[13]<1> 1237662224072900975: 2.446 secs
[31]<4> 1237662224609706686: 1.932 secs
[22]<3> 1237662224609510380: 3.184 secs
[16]<3> 1237662224072966167: 5.217 secs
[27]<4> 1237662224609640775: 4.218 secs
[12]<3> 1237662224072900641: 4.683 secs
[28]<1> 1237662224609641085: 3.475 secs
[30]<3> 1237662224609706341: 5.436 secs
[18]<4> 1237662224072966906: 3.167 secs
[16]<4> 1237662224072966174: 2.953 secs
[15]<4> 1237662224072901589: 3.305 secs
[29]<3> 1237662224609641411: 3.363 secs
[24]<4> 1237662224609575547: 1.865 secs
[8]<1> 1237662224072770299: 2.46 secs
[1]<3> 1237662224072638610: 6.35 secs
[13]<4> 1237662224072900974: 4.39 secs
[19]<2> 1237662224609509441: 4.014 secs
[32]<2> 1237662224609706989: 3.36 secs
[15]<2> 1237662224072901588: 4.39 secs
[4]<1> 1237662224072704602: 4.223 secs
[29]<2> 1237662224609641407: 6.004 secs
[15]<3> 1237662224072901591: 2.853 secs
[5]<2> 1237662224072704890: 4.839 secs
[6]<4> 1237662224072769696: 5.465 secs
[5]<4> 1237662224072704891: 3.027 secs
[6]<2> AssertionError("all(param .>= sb.lb)") running task 1027 on try 2
[22]<1> 1237662224609510376: 4.712 secs
[21]<4> 1237662224609510048: 6.012 secs
[18]<2> 1237662224072966911: 2.548 secs
[32]<4> 1237662224609706996: 3.431 secs
[23]<4> 1237662224609575229: 3.737 secs
[29]<1> 1237662224609641414: 2.392 secs
[10]<2> 1237662224072835483: 3.585 secs
[11]<3> 1237662224072835754: 4.554 secs
[14]<4> 1237662224072901290: 4.223 secs
[1]<2> 1237662224072638615: 3.997 secs
[5]<3> 1237662224072704882: 5.879 secs
[25]<2> 1237662224609575829: 2.799 secs
[23]<1> 1237662224609575225: 6.375 secs
[26]<2> 1237662224609640481: 6.987 secs
[14]<3> 1237662224072901296: 3.642 secs
[22]<2> 1237662224609510359: 11.503 secs
[18]<3> 1237662224072966913: 2.922 secs
[32]<3> 1237662224609706998: 3.401 secs
[19]<1> 1237662224609509440: 5.297 secs
[23]<3> 1237662224609575222: 7.237 secs
[10]<3> 1237662224072835487: 1.897 secs
[8]<4> 1237662224072770295: 5.133 secs
[25]<4> 1237662224609575827: 3.19 secs
[15]<1> 1237662224072901586: 5.464 secs
[17]<1> 1237662224072966566: 2.471 secs
[30]<4> 1237662224609706340: 8.18 secs
[17]<2> 1237662224072966556: 4.107 secs
[17]<3> 1237662224072966561: 2.605 secs
[30]<1> 1237662224609706337: 13.037 secs
[25]<3> 1237662224609575830: 2.747 secs
[7]<2> 1237662224072770054: 6.556 secs
[12]<4> 1237662224072900648: 5.439 secs
[3]<2> 1237662224072704288: 4.547 secs
[16]<3> 1237662224072966194: 1.946 secs
[28]<2> 1237662224609641086: 3.174 secs
[31]<3> 1237662224609706687: 3.763 secs
[31]<1> 1237662224609706689: 3.286 secs
[19]<4> 1237662224609509442: 3.172 secs
[11]<4> 1237662224072835757: 4.841 secs
[6]<3> 1237662224072769703: 2.491 secs
[18]<1> 1237662224072966915: 3.368 secs
[7]<3> 1237662224072770063: 2.754 secs
[14]<1> 1237662224072901300: 4.023 secs
[24]<3> 1237662224609575548: 3.593 secs
[9]<2> 1237662224072835108: 6.168 secs
[9]<4> 1237662224072835112: 5.972 secs
[23]<2> 1237662224609575230: 3.746 secs
[26]<4> 1237662224609640475: 32.11 secs
[6]<1> 1237662224072769697: 6.658 secs
[31]<2> 1237662224609706693: 3.064 secs
[2]<2> 1237662224072639343: 8.879 secs
[21]<1> 1237662224609510051: 3.814 secs
[27]<2> 1237662224609640780: 3.806 secs
[21]<2> 1237662224609510053: 3.525 secs
[13]<3> 1237662224072900982: 4.281 secs
[20]<4> 1237662224609509799: 3.145 secs
[3]<3> 1237662224072704290: 5.33 secs
[2]<4> 1237662224072639345: 6.911 secs
[5]<2> 1237662224072704902: 1.719 secs
[7]<1> 1237662224072770065: 3.147 secs
[29]<4> 1237662224609641412: 5.309 secs
[4]<2> 1237662224072704604: 5.53 secs
[25]<1> 1237662224609575831: 2.48 secs
[24]<2> 1237662224609575544: 4.843 secs
[11]<2> 1237662224072835724: 9.186 secs
[11]<1> 1237662224072835758: 3.82 secs
[16]<4> 1237662224072966195: 2.522 secs
[20]<1> 1237662224609509798: 3.62 secs
[10]<2> 1237662224072835488: 1.877 secs
[17]<4> 1237662224072966568: 3.636 secs
[27]<3> 1237662224609640777: 6.963 secs
[32]<1> 1237662224609707000: 3.621 secs
[22]<4> 1237662224609510377: 6.616 secs
[14]<2> 1237662224072901294: 6.077 secs
[15]<4> 1237662224072901592: 2.827 secs
[31]<4> 1237662224609706699: 3.436 secs
[13]<1> 1237662224072900984: 3.507 secs
[20]<2> 1237662224609509800: 2.447 secs
[8]<1> 1237662224072770305: 2.927 secs
[22]<3> 1237662224609510381: 3.449 secs
[28]<3> 1237662224609641090: 4.007 secs
[8]<3> 1237662224072770297: 6.119 secs
[12]<1> 1237662224072900651: 7.058 secs
[28]<1> 1237662224609641091: 3.552 secs
[18]<2> 1237662224072966919: 2.622 secs
[6]<2> AssertionError("all(param .>= sb.lb)") running task 1027 on try 3
[6]<2> exception running task 1027 on 3 tries, giving up
[3]<1> 1237662224072704293: 4.486 secs
[27]<1> 1237662224609640778: 6.013 secs
[7]<4> 1237662224072770061: 4.992 secs
[15]<2> 1237662224072901595: 3.353 secs
[17]<2> 1237662224072966571: 2.486 secs
[7]<3> 1237662224072770067: 2.054 secs
[30]<4> 1237662224609706350: 2.657 secs
[18]<1> 1237662224072966923: 2.107 secs
[1]<3> 1237662224072638616: 3.853 secs
[24]<4> 1237662224609575552: 2.917 secs
[24]<3> 1237662224609575555: 2.17 secs
[6]<4> 1237662224072769704: 3.524 secs
[13]<2> 1237662224072900983: 5.494 secs
[5]<4> 1237662224072704904: 3.495 secs
[25]<2> 1237662224609575832: 3.047 secs
[6]<3> 1237662224072769705: 2.29 secs
[6]<1> 1237662224072769708: 2.07 secs
[30]<2> 1237662224609706342: 5.167 secs
[15]<1> 1237662224072901600: 3.09 secs
[4]<4> 1237662224072704605: 5.943 secs
[25]<4> 1237662224609575833: 3.117 secs
[16]<1> 1237662224072966187: 4.926 secs
[22]<2> 1237662224609510385: 3.293 secs
[8]<4> 1237662224072770309: 3.188 secs
[1]<2> 1237662224072638617: 2.952 secs
[2]<3> 1237662224072639348: 6.245 secs
[4]<3> 1237662224072704607: 4.514 secs
[18]<4> 1237662224072966916: 4.47 secs
[5]<3> 1237662224072704906: 3.614 secs
[31]<3> 1237662224609706700: 3.057 secs
[32]<4> 1237662224609707012: 4.006 secs
[8]<1> 1237662224072770315: 1.712 secs
[23]<1> 1237662224609575234: 3.746 secs
[14]<4> 1237662224072901301: 3.911 secs
[25]<3> 1237662224609575835: 3.529 secs
[15]<4> 1237662224072901603: 2.051 secs
[14]<1> 1237662224072901303: 3.129 secs
[21]<3> 1237662224609510052: 6.637 secs
[27]<4> 1237662224609640782: 5.409 secs
[7]<1> 1237662224072770068: 2.668 secs
[4]<1> 1237662224072704608: 4.79 secs
[32]<2> 1237662224609707001: 4.844 secs
[23]<2> 1237662224609575238: 3.286 secs
[11]<3> 1237662224072835760: 4.408 secs
[5]<1> 1237662224072704901: 5.986 secs
[13]<3> 1237662224072900987: 3.207 secs
[5]<2> 1237662224072704908: 2.095 secs
[17]<1> 1237662224072966569: 4.24 secs
[3]<4> 1237662224072704291: 6.689 secs
[17]<4> 1237662224072966574: 2.746 secs
[24]<2> 1237662224609575556: 2.995 secs
[22]<1> 1237662224609510382: 4.996 secs
[31]<2> 1237662224609706703: 3.602 secs
[10]<2> 1237662224072835491: 3.062 secs
[10]<4> 1237662224072835486: 8.062 secs
[31]<1> 1237662224609706701: 4.223 secs
[25]<1> 1237662224609575838: 2.388 secs
[23]<3> 1237662224609575236: 4.729 secs
[14]<2> 1237662224072901304: 3.05 secs
[23]<4> 1237662224609575231: 5.193 secs
[14]<3> 1237662224072901302: 4.919 secs
[11]<1> 1237662224072835764: 2.359 secs
[10]<3> 1237662224072835489: 4.979 secs
[20]<4> 1237662224609509802: 3.974 secs
[17]<3> 1237662224072966573: 5.126 secs
[12]<1> 1237662224072900661: 3.086 secs
[27]<2> 1237662224609640783: 4.333 secs
[20]<1> 1237662224609509803: 3.837 secs
[13]<1> 1237662224072900988: 3.527 secs
[32]<3> 1237662224609707014: 5.479 secs
[21]<4> 1237662224609510055: 4.867 secs
[24]<1> 1237662224609575550: 7.538 secs
[12]<2> 1237662224072900652: 7.98 secs
[3]<2> 1237662224072704296: 5.289 secs
[9]<3> 1237662224072835113: 8.28 secs
[11]<2> 1237662224072835762: 3.138 secs
[7]<1> 1237662224072770076: 1.665 secs
[15]<2> 1237662224072901609: 3.015 secs
[18]<2> 1237662224072966924: 3.505 secs
[15]<3> 1237662224072901598: 6.431 secs
[18]<3> 1237662224072966921: 5.89 secs
[20]<2> 1237662224609509804: 3.944 secs
[29]<1> 1237662224609641425: 5.235 secs
[29]<2> 1237662224609641421: 6.604 secs
[24]<4> 1237662224609575558: 1.747 secs
[17]<2> 1237662224072966577: 2.219 secs
[14]<4> 1237662224072901306: 2.224 secs
[6]<2> 1237662224072769709: 3.639 secs
[8]<3> 1237662224072770316: 3.964 secs
[17]<1> 1237662224072966581: 1.672 secs
[26]<3> 1237662224609640476: 37.319 secs
[25]<2> 1237662224609575842: 3.06 secs
[30]<1> 1237662224609706351: 5.956 secs
[5]<4> 1237662224072704909: 3.088 secs
